Environment activated: /hpchome/giorgio24/Log-Anomaly-Detection-via-LLMs/conda_venv
Starting fine tuning BERT model..
Loaded data..
Prepared datasets..
Tokenized data..
Loaded BERT..
12.1
<function is_available at 0x7f295c9b87c0>
Using device: cuda
Starting training BERT..
{'loss': 0.3342, 'grad_norm': 1.814407467842102, 'learning_rate': 9.999652210204154e-06, 'epoch': 0.0}
{'loss': 0.0006, 'grad_norm': 0.0002844238479156047, 'learning_rate': 8.75898167147776e-06, 'epoch': 1.24}
{'loss': 0.0001, 'grad_norm': 0.004934863653033972, 'learning_rate': 8.758633881681912e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 9.830467024585232e-05, 'learning_rate': 8.758286091886065e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 0.0002864915004465729, 'learning_rate': 8.757938302090218e-06, 'epoch': 1.24}
{'loss': 0.0011, 'grad_norm': 9.462495654588565e-05, 'learning_rate': 8.757590512294371e-06, 'epoch': 1.24}
{'loss': 0.0002, 'grad_norm': 9.337851224699989e-05, 'learning_rate': 8.757242722498522e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 0.003673126455396414, 'learning_rate': 8.756894932702675e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 9.295227937400341e-05, 'learning_rate': 8.756547142906828e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 0.00027570471866056323, 'learning_rate': 8.75619935311098e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 8.892887854017317e-05, 'learning_rate': 8.755851563315133e-06, 'epoch': 1.24}
{'loss': 0.0, 'grad_norm': 0.00017454680346418172, 'learning_rate': 8.755503773519286e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 7.818094309186563e-05, 'learning_rate': 8.755155983723439e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 8.941588021116331e-05, 'learning_rate': 8.75480819392759e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 9.157013846561313e-05, 'learning_rate': 8.754460404131743e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 7.666010787943378e-05, 'learning_rate': 8.754112614335896e-06, 'epoch': 1.25}
{'loss': 0.0002, 'grad_norm': 7.082580123096704e-05, 'learning_rate': 8.753764824540049e-06, 'epoch': 1.25}
{'loss': 0.0001, 'grad_norm': 0.002576282015070319, 'learning_rate': 8.753417034744202e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.001823832979425788, 'learning_rate': 8.753069244948353e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.0018560695461928844, 'learning_rate': 8.752721455152506e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 7.244427979458123e-05, 'learning_rate': 8.75237366535666e-06, 'epoch': 1.25}
{'loss': 0.0001, 'grad_norm': 0.001828004838898778, 'learning_rate': 8.752025875560812e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.0025529840495437384, 'learning_rate': 8.751678085764964e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.0001242004072992131, 'learning_rate': 8.751330295969117e-06, 'epoch': 1.25}
{'loss': 0.0001, 'grad_norm': 7.915220339782536e-05, 'learning_rate': 8.75098250617327e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 8.115232776617631e-05, 'learning_rate': 8.750634716377422e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.0019478023750707507, 'learning_rate': 8.750286926581575e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.00011184923641849309, 'learning_rate': 8.749939136785728e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.000130757805891335, 'learning_rate': 8.74959134698988e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 6.35970282019116e-05, 'learning_rate': 8.749243557194033e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 7.449203258147463e-05, 'learning_rate': 8.748895767398186e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 7.317880226764828e-05, 'learning_rate': 8.748547977602337e-06, 'epoch': 1.25}
{'loss': 0.0001, 'grad_norm': 6.10782444709912e-05, 'learning_rate': 8.74820018780649e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 9.696114284452051e-05, 'learning_rate': 8.747852398010643e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 5.919493924011476e-05, 'learning_rate': 8.747504608214796e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 6.196495814947411e-05, 'learning_rate': 8.747156818418949e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.0019185018027201295, 'learning_rate': 8.7468090286231e-06, 'epoch': 1.25}
{'loss': 0.0001, 'grad_norm': 7.608195301145315e-05, 'learning_rate': 8.746461238827253e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 0.004775075241923332, 'learning_rate': 8.746113449031406e-06, 'epoch': 1.25}
{'loss': 0.0, 'grad_norm': 6.447674240916967e-05, 'learning_rate': 8.74576565923556e-06, 'epoch': 1.25}
{'loss': 0.0003, 'grad_norm': 6.933572876732796e-05, 'learning_rate': 8.745417869439712e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 7.754105172352865e-05, 'learning_rate': 8.745070079643864e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 6.126373773440719e-05, 'learning_rate': 8.744722289848017e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0009027867927215993, 'learning_rate': 8.74437450005217e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.00014339733752422035, 'learning_rate': 8.74402671025632e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 6.264345574891195e-05, 'learning_rate': 8.743678920460474e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0021369541063904762, 'learning_rate': 8.743331130664627e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.9179350500926375e-05, 'learning_rate': 8.74298334086878e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 6.044173278496601e-05, 'learning_rate': 8.742635551072933e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.3077557822689414e-05, 'learning_rate': 8.742287761277086e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.849702574778348e-05, 'learning_rate': 8.741939971481237e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 6.151379784569144e-05, 'learning_rate': 8.74159218168539e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.9352962125558406e-05, 'learning_rate': 8.741244391889543e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0013536508195102215, 'learning_rate': 8.740896602093696e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.339454219210893e-05, 'learning_rate': 8.740548812297847e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.8701345551526174e-05, 'learning_rate': 8.740201022502e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0008685062057338655, 'learning_rate': 8.739853232706153e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.001282628858461976, 'learning_rate': 8.739505442910306e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0011057626688852906, 'learning_rate': 8.739157653114458e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 6.251300510484725e-05, 'learning_rate': 8.73880986331861e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0015319035155698657, 'learning_rate': 8.738462073522764e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 4.907894253847189e-05, 'learning_rate': 8.738114283726917e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.2408799092518166e-05, 'learning_rate': 8.73776649393107e-06, 'epoch': 1.26}
{'loss': 0.0001, 'grad_norm': 0.0009166487725451589, 'learning_rate': 8.73741870413522e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 7.69250764278695e-05, 'learning_rate': 8.737070914339374e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 4.984542101738043e-05, 'learning_rate': 8.736723124543527e-06, 'epoch': 1.26}
{'loss': 0.0004, 'grad_norm': 0.8887858986854553, 'learning_rate': 8.736375334747678e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.643587064696476e-05, 'learning_rate': 8.736027544951831e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 0.0009303964325226843, 'learning_rate': 8.735679755155984e-06, 'epoch': 1.26}
{'loss': 0.0, 'grad_norm': 5.273120405036025e-05, 'learning_rate': 8.735331965360137e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 5.6816912547219545e-05, 'learning_rate': 8.73498417556429e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.0012030064826831222, 'learning_rate': 8.734636385768443e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 5.284249346004799e-05, 'learning_rate': 8.734288595972596e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.0007229957263916731, 'learning_rate': 8.733940806176747e-06, 'epoch': 1.27}
{'loss': 0.0867, 'grad_norm': 6.401491555152461e-05, 'learning_rate': 8.7335930163809e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.0007471846765838563, 'learning_rate': 8.733245226585053e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 8.749178232392296e-05, 'learning_rate': 8.732897436789205e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 9.336872608400881e-05, 'learning_rate': 8.732549646993358e-06, 'epoch': 1.27}
{'loss': 0.0002, 'grad_norm': 8.324079681187868e-05, 'learning_rate': 8.73220185719751e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 7.880562770878896e-05, 'learning_rate': 8.731854067401664e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 8.266983059002087e-05, 'learning_rate': 8.731506277605815e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 8.871548197930679e-05, 'learning_rate': 8.731158487809968e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 0.00013464942458085716, 'learning_rate': 8.730810698014121e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 7.099704816937447e-05, 'learning_rate': 8.730462908218274e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 7.003993960097432e-05, 'learning_rate': 8.730115118422427e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 7.505480607505888e-05, 'learning_rate': 8.729767328626578e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.004666343796998262, 'learning_rate': 8.729419538830731e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 7.669581100344658e-05, 'learning_rate': 8.729071749034884e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.007404306437820196, 'learning_rate': 8.728723959239037e-06, 'epoch': 1.27}
{'loss': 0.0001, 'grad_norm': 0.0031586007680743933, 'learning_rate': 8.728376169443188e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 0.004138735588639975, 'learning_rate': 8.728028379647341e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 7.020383782219142e-05, 'learning_rate': 8.727680589851494e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 6.197252514539286e-05, 'learning_rate': 8.727332800055647e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 7.711999933235347e-05, 'learning_rate': 8.7269850102598e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 6.829066114732996e-05, 'learning_rate': 8.726637220463953e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 6.731197208864614e-05, 'learning_rate': 8.726289430668105e-06, 'epoch': 1.27}
{'loss': 0.0084, 'grad_norm': 0.002855417551472783, 'learning_rate': 8.725941640872258e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 7.460734195774421e-05, 'learning_rate': 8.72559385107641e-06, 'epoch': 1.27}
{'loss': 0.0, 'grad_norm': 7.49847968108952e-05, 'learning_rate': 8.725246061280562e-06, 'epoch': 1.28}
{'loss': 0.0007, 'grad_norm': 7.027140236459672e-05, 'learning_rate': 8.724898271484715e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.00459427060559392, 'learning_rate': 8.724550481688868e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.820300040999427e-05, 'learning_rate': 8.724202691893021e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.0026513817720115185, 'learning_rate': 8.723854902097172e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.617266626562923e-05, 'learning_rate': 8.723507112301325e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.002628360176458955, 'learning_rate': 8.723159322505478e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.399940320989117e-05, 'learning_rate': 8.722811532709631e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.00019064574735239148, 'learning_rate': 8.722463742913784e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.519073940580711e-05, 'learning_rate': 8.722115953117937e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.655751349171624e-05, 'learning_rate': 8.721768163322088e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.004073793068528175, 'learning_rate': 8.721420373526241e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.828252687933855e-05, 'learning_rate': 8.721072583730394e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.03369630128145218, 'learning_rate': 8.720724793934546e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 7.975669723236933e-05, 'learning_rate': 8.720377004138699e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.0029724817723035812, 'learning_rate': 8.720029214342852e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.93436743656639e-05, 'learning_rate': 8.719681424547005e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.35960532235913e-05, 'learning_rate': 8.719333634751158e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.816419045208022e-05, 'learning_rate': 8.71898584495531e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.1483344577718526e-05, 'learning_rate': 8.718638055159462e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 6.291198951657861e-05, 'learning_rate': 8.718290265363615e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.003812360344454646, 'learning_rate': 8.717942475567768e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.77051323489286e-05, 'learning_rate': 8.717594685771921e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.198562939767726e-05, 'learning_rate': 8.717246895976072e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.502900967258029e-05, 'learning_rate': 8.716899106180225e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 0.0033533601090312004, 'learning_rate': 8.716551316384378e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.857270662090741e-05, 'learning_rate': 8.716203526588531e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 8.936489757616073e-05, 'learning_rate': 8.715855736792682e-06, 'epoch': 1.28}
{'loss': 0.0, 'grad_norm': 5.746097303926945e-05, 'learning_rate': 8.715507946996835e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.0015044001629576087, 'learning_rate': 8.715160157200988e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 7.086769619490951e-05, 'learning_rate': 8.714812367405141e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.908909249934368e-05, 'learning_rate': 8.714464577609294e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.002045344328507781, 'learning_rate': 8.714116787813446e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.6235880038002506e-05, 'learning_rate': 8.713768998017599e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.425908602774143e-05, 'learning_rate': 8.713421208221752e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.669559686793946e-05, 'learning_rate': 8.713073418425903e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 8.954048826126382e-05, 'learning_rate': 8.712725628630056e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.535980380955152e-05, 'learning_rate': 8.712377838834209e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.3448347898665816e-05, 'learning_rate': 8.712030049038362e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.025755308452062e-05, 'learning_rate': 8.711682259242515e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.9131005400558934e-05, 'learning_rate': 8.711334469446668e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.9271377065451816e-05, 'learning_rate': 8.710986679650821e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.00016637900262139738, 'learning_rate': 8.710638889854972e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.0016974572790786624, 'learning_rate': 8.710291100059125e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.60029550595209e-05, 'learning_rate': 8.709943310263278e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.0022158659994602203, 'learning_rate': 8.70959552046743e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.0009415057138539851, 'learning_rate': 8.709247730671582e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.375545177026652e-05, 'learning_rate': 8.708899940875735e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.0009308735025115311, 'learning_rate': 8.708552151079888e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.2515501010930166e-05, 'learning_rate': 8.70820436128404e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 0.001819593133404851, 'learning_rate': 8.707856571488193e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.8356017941841856e-05, 'learning_rate': 8.707508781692346e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.481677387957461e-05, 'learning_rate': 8.707160991896499e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 8.498232637066394e-05, 'learning_rate': 8.706813202100652e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.9866604967974126e-05, 'learning_rate': 8.706465412304805e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 4.883957444690168e-05, 'learning_rate': 8.706117622508956e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 6.753153138561174e-05, 'learning_rate': 8.705769832713109e-06, 'epoch': 1.29}
{'loss': 0.0, 'grad_norm': 5.9798523579956964e-05, 'learning_rate': 8.705422042917262e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 4.6359480620594695e-05, 'learning_rate': 8.705074253121413e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.0014149772468954325, 'learning_rate': 8.704726463325566e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.0013071898138150573, 'learning_rate': 8.70437867352972e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.0012076381826773286, 'learning_rate': 8.704030883733872e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 4.4394852011464536e-05, 'learning_rate': 8.703683093938025e-06, 'epoch': 1.3}
{'loss': 0.0458, 'grad_norm': 0.0028581228107213974, 'learning_rate': 8.703335304142178e-06, 'epoch': 1.3}
{'loss': 0.0002, 'grad_norm': 6.477921851910651e-05, 'learning_rate': 8.70298751434633e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 7.907296094344929e-05, 'learning_rate': 8.702639724550482e-06, 'epoch': 1.3}
{'loss': 0.0001, 'grad_norm': 6.528609083034098e-05, 'learning_rate': 8.702291934754635e-06, 'epoch': 1.3}
{'loss': 0.0001, 'grad_norm': 0.012040614150464535, 'learning_rate': 8.701944144958787e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 8.485429134452716e-05, 'learning_rate': 8.70159635516294e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 6.282938556978479e-05, 'learning_rate': 8.701248565367093e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 5.9737241826951504e-05, 'learning_rate': 8.700900775571246e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 8.429064473602921e-05, 'learning_rate': 8.700552985775397e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 6.058440703782253e-05, 'learning_rate': 8.70020519597955e-06, 'epoch': 1.3}
{'loss': 0.0001, 'grad_norm': 0.005601780489087105, 'learning_rate': 8.699857406183703e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 5.4128351621329784e-05, 'learning_rate': 8.699509616387856e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.00011210326920263469, 'learning_rate': 8.699161826592009e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 4.879364132648334e-05, 'learning_rate': 8.698814036796162e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 5.624446566798724e-05, 'learning_rate': 8.698466247000313e-06, 'epoch': 1.3}
{'loss': 0.0001, 'grad_norm': 0.014132235199213028, 'learning_rate': 8.698118457204466e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.006751221138983965, 'learning_rate': 8.69777066740862e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 5.389551733969711e-05, 'learning_rate': 8.69742287761277e-06, 'epoch': 1.3}
{'loss': 0.0048, 'grad_norm': 5.688713281415403e-05, 'learning_rate': 8.697075087816924e-06, 'epoch': 1.3}
{'loss': 0.0001, 'grad_norm': 5.781888830824755e-05, 'learning_rate': 8.696727298021077e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.00025918325991369784, 'learning_rate': 8.69637950822523e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.0027390234172344208, 'learning_rate': 8.696031718429383e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 0.0013691685162484646, 'learning_rate': 8.695683928633535e-06, 'epoch': 1.3}
{'loss': 0.0, 'grad_norm': 5.5377411626977846e-05, 'learning_rate': 8.695336138837687e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.00010003550414694473, 'learning_rate': 8.69498834904184e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 5.3767704230267555e-05, 'learning_rate': 8.694640559245993e-06, 'epoch': 1.31}
{'loss': 0.0406, 'grad_norm': 0.03520265594124794, 'learning_rate': 8.694292769450146e-06, 'epoch': 1.31}
{'loss': 0.0003, 'grad_norm': 0.0009880105499178171, 'learning_rate': 8.693944979654297e-06, 'epoch': 1.31}
{'loss': 0.0782, 'grad_norm': 0.03810892626643181, 'learning_rate': 8.69359718985845e-06, 'epoch': 1.31}
{'loss': 0.0005, 'grad_norm': 0.006407539825886488, 'learning_rate': 8.693249400062603e-06, 'epoch': 1.31}
{'loss': 0.0002, 'grad_norm': 0.0018174165161326528, 'learning_rate': 8.692901610266754e-06, 'epoch': 1.31}
{'loss': 0.0002, 'grad_norm': 0.007729299832135439, 'learning_rate': 8.692553820470907e-06, 'epoch': 1.31}
{'loss': 0.0001, 'grad_norm': 0.00042131004738621414, 'learning_rate': 8.69220603067506e-06, 'epoch': 1.31}
{'loss': 0.0002, 'grad_norm': 0.00029350578552111983, 'learning_rate': 8.691858240879213e-06, 'epoch': 1.31}
{'loss': 0.0001, 'grad_norm': 0.00025253326748497784, 'learning_rate': 8.691510451083366e-06, 'epoch': 1.31}
{'loss': 0.0001, 'grad_norm': 0.00018759988597594202, 'learning_rate': 8.69116266128752e-06, 'epoch': 1.31}
{'loss': 0.0001, 'grad_norm': 0.00019292993238195777, 'learning_rate': 8.69081487149167e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.0001735163968987763, 'learning_rate': 8.690467081695824e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.0001608111197128892, 'learning_rate': 8.690119291899977e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.0001639571419218555, 'learning_rate': 8.689771502104128e-06, 'epoch': 1.31}
{'loss': 0.0001, 'grad_norm': 0.00012606280506588519, 'learning_rate': 8.68942371230828e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.0001270836655749008, 'learning_rate': 8.689075922512434e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.00013272781507112086, 'learning_rate': 8.688728132716587e-06, 'epoch': 1.31}
{'loss': 0.0, 'grad_norm': 0.0001154778728960082, 'learning_rate': 8.68838034292074e-06, 'epoch': 1.31}
